Alert ID,Ticker,Name,Description,Time
2157891671,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""S"",""price"":469.25}",2025-04-09T03:59:27Z
2157884841,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""S"",""price"":4.1125}",2025-04-09T03:49:25Z
2157891671,"CBOT:ZC1!, 5m",,"{""symbol"":""ZC1!"",""side"":""S"",""price"":469.25}",2025-04-09T03:46:53Z
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":994}",2025-04-09T03:44:31Z
2157887761,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""S"",""price"":57.26}",2025-04-09T03:43:00Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.485}",2025-04-09T03:38:06Z
2157896144,"CBOT:ZW1!, 5m",,"{""symbol"":""ZW1!"",""side"":""S"",""price"":541.25}",2025-04-09T03:31:33Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.494}",2025-04-09T02:05:18Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.494}",2025-04-09T02:02:10Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":57.44}",2025-04-09T01:58:36Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":57.44}",2025-04-09T01:52:10Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.478}",2025-04-09T01:42:56Z
2157892128,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""B"",""price"":997}",2025-04-09T01:38:16Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.479}",2025-04-09T01:33:58Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":29.295}",2025-04-09T01:25:08Z
2157887761,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""S"",""price"":57.22}",2025-04-09T00:46:46Z
2157887761,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""S"",""price"":57.21}",2025-04-09T00:42:00Z
2157889142,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""B"",""price"":2995.9}",2025-04-09T00:21:27Z
2157889142,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""B"",""price"":2996.1}",2025-04-09T00:10:00Z
2157889142,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""B"",""price"":2996.4}",2025-04-09T00:06:10Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.484}",2025-04-09T00:00:17Z
2157884537,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""B"",""price"":4.0785}",2025-04-09T00:00:07Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":906.5}",2025-04-09T00:00:02Z
2157888109,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""B"",""price"":57.78}",2025-04-09T00:00:01Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":29.52}",2025-04-09T00:00:01Z
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":989}",2025-04-09T00:00:00Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":2994.6}",2025-04-08T23:23:36Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":907.7}",2025-04-08T23:22:41Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":2994.4}",2025-04-08T23:18:55Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":908}",2025-04-08T23:17:19Z
2157889142,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""B"",""price"":3003.2}",2025-04-08T23:04:19Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":911.1}",2025-04-08T23:00:20Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.468}",2025-04-08T22:16:04Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":910.1}",2025-04-08T22:09:39Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":29.8}",2025-04-08T22:01:03Z
2157897738,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""S"",""price"":3.468}",2025-04-08T20:35:29Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":29.8}",2025-04-08T20:10:29Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":29.805}",2025-04-08T20:05:53Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":29.8}",2025-04-08T20:00:27Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":29.8}",2025-04-08T19:57:40Z
2157886255,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""S"",""price"":910.2}",2025-04-08T19:37:47Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":2992.8}",2025-04-08T19:36:13Z
2157889493,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""S"",""price"":2992.8}",2025-04-08T19:20:52Z
2157900320,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""S"",""price"":29.645}",2025-04-08T19:16:19Z
2157897396,"NYMEX:NG1!, 5m",,"{""symbol"":""NG1!"",""side"":""B"",""price"":3.521}",2025-04-08T18:53:46Z
2157889142,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""B"",""price"":3005.7}",2025-04-08T18:35:20Z
2157884537,"COMEX:HG1!, 5m",,"{""symbol"":""HG1!"",""side"":""B"",""price"":4.1645}",2025-04-08T18:30:45Z
2157889142,"COMEX:GC1!, 5m",,"{""symbol"":""GC1!"",""side"":""B"",""price"":3005.9}",2025-04-08T18:30:41Z
2157899697,"COMEX:SI1!, 5m",,"{""symbol"":""SI1!"",""side"":""B"",""price"":29.9}",2025-04-08T18:30:15Z
2157885983,"NYMEX:PL1!, 5m",,"{""symbol"":""PL1!"",""side"":""B"",""price"":913.9}",2025-04-08T18:16:58Z
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":992}",2025-04-08T18:15:21Z
2157892128,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""B"",""price"":997.75}",2025-04-08T17:43:33Z
2157887761,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""S"",""price"":60.56}",2025-04-08T16:40:32Z
2157887761,"NYMEX:CL1!, 5m",,"{""symbol"":""CL1!"",""side"":""S"",""price"":60.56}",2025-04-08T16:38:16Z
2157895309,"CBOT:ZS1!, 5m",,"{""symbol"":""ZS1!"",""side"":""S"",""price"":996}",2025-04-08T16:33:14Z
